MClusterID,XClusterID,MClusterSize,XClusterSize,OverlapSize,OverlapMembers,MOnlySize,MOnlyMembers,XOnlySize,XOnlyMembers,CombinedSize,CombinedMembers
10,33,21,14,13,"['bigmadde06', 'jweaver', 'wfarah', 'qpho', 'eakosalka', 'jaetcheverry', 'drmercado', 'yumingliu', 'jmendoza', 'nwjohnson', 'jasonr', 'egasencalada', 'hotingliu']",8,"['mzalam', 'jsleblanc', 'sjtolan', 'eapolinario', 'mepinto', 'nkyirga', 'lancelopez', 'zshishkoyan']",1,['faltens'],22,"['jweaver', 'sjtolan', 'eapolinario', 'qpho', 'jaetcheverry', 'drmercado', 'yumingliu', 'jmendoza', 'nwjohnson', 'faltens', 'jasonr', 'egasencalada', 'bigmadde06', 'mzalam', 'wfarah', 'jsleblanc', 'mepinto', 'nkyirga', 'eakosalka', 'lancelopez', 'zshishkoyan', 'hotingliu']"
10,34,21,7,7,"['mzalam', 'nkyirga', 'jsleblanc', 'mepinto', 'eapolinario', 'lancelopez', 'jasonr']",14,"['bigmadde06', 'jweaver', 'wfarah', 'sjtolan', 'qpho', 'eakosalka', 'jaetcheverry', 'drmercado', 'yumingliu', 'jmendoza', 'nwjohnson', 'zshishkoyan', 'egasencalada', 'hotingliu']",0,[],21,"['jweaver', 'sjtolan', 'eapolinario', 'qpho', 'jaetcheverry', 'drmercado', 'yumingliu', 'jmendoza', 'nwjohnson', 'jasonr', 'egasencalada', 'bigmadde06', 'mzalam', 'wfarah', 'jsleblanc', 'mepinto', 'nkyirga', 'eakosalka', 'lancelopez', 'zshishkoyan', 'hotingliu']"
11,39,20,58,1,['zermanas'],19,"['ccluhrs', 'jwilli12', 'timaroo', 'trevino3', 'benrael', 'smilanos', 'e0311371', 'mooner', 'nlanders', 'inex04', 'meem', 'portamigra', 'jbyrne1', 'ticalone', 'wilsonn', 'cbanh', 'mcraw', 'askachen369', 'cbolton']",57,"['psajor', 'jbeaulieu', 'acroson', 'ander107', 'weichang', 'jcflanag', 'kjpatter', 'scschrei', 'wrucker', 'aecooper', 'wgeary', 'skunplin', 'kdbrown', 'sglynn', 'takinfe', 'cbrinton07', 'jfbrenna', 'xueh', 'knights2715', 'kfouch', 'aavincen', 'ddkelly', 'zbo', 'rkusuma', 'jjcho', 'cbcooper', 'gnave', 'ssaber', 'rmcgrail', 'jshennin', 'cgshanno', 'dseely', 'gyoways', 'cjwagner', 'kspano', 'gmendis', 'bharath89', 'reffwang', 'monsterd5', 'jburdesk', 'bowensbo', 'asaski', 'strachan', 'wpmyers', 'akraman', 'agmarche', 'wnaville', 'nghadial', 'sesulliv', 'bharath88', 'lkearney', 'behaley', 'jcthomas', 'winnie', 'adavros', 'kccox', 'li146']",77,"['psajor', 'ccluhrs', 'jwilli12', 'acroson', 'ander107', 'kjpatter', 'timaroo', 'scschrei', 'aecooper', 'wgeary', 'kdbrown', 'skunplin', 'takinfe', 'cbrinton07', 'xueh', 'e0311371', 'knights2715', 'mooner', 'kfouch', 'aavincen', 'zbo', 'rkusuma', 'inex04', 'jbyrne1', 'cbcooper', 'ticalone', 'ssaber', 'jshennin', 'cgshanno', 'gyoways', 'jburdesk', 'bowensbo', 'asaski', 'strachan', 'agmarche', 'mcraw', 'askachen369', 'nghadial', 'sesulliv', 'jcthomas', 'winnie', 'adavros', 'cbolton', 'li146', 'jbeaulieu', 'weichang', 'jcflanag', 'trevino3', 'wrucker', 'sglynn', 'jfbrenna', 'benrael', 'smilanos', 'ddkelly', 'jjcho', 'nlanders', 'meem', 'portamigra', 'gnave', 'rmcgrail', 'wilsonn', 'dseely', 'cjwagner', 'kspano', 'gmendis', 'bharath89', 'reffwang', 'monsterd5', 'cbanh', 'zermanas', 'akraman', 'wpmyers', 'wnaville', 'bharath88', 'lkearney', 'behaley', 'kccox']"
11,38,20,11,11,"['benrael', 'ticalone', 'ccluhrs', 'mcraw', 'jwilli12', 'e0311371', 'cbolton', 'timaroo', 'inex04', 'cbanh', 'portamigra']",9,"['smilanos', 'askachen369', 'mooner', 'wilsonn', 'nlanders', 'zermanas', 'trevino3', 'meem', 'jbyrne1']",0,[],20,"['ticalone', 'ccluhrs', 'jwilli12', 'wilsonn', 'portamigra', 'timaroo', 'trevino3', 'cbanh', 'zermanas', 'benrael', 'smilanos', 'e0311371', 'mcraw', 'askachen369', 'mooner', 'nlanders', 'inex04', 'meem', 'cbolton', 'jbyrne1']"
11,12,20,8,4,"['smilanos', 'zermanas', 'askachen369', 'wilsonn']",16,"['benrael', 'ticalone', 'ccluhrs', 'e0311371', 'jwilli12', 'mcraw', 'mooner', 'cbolton', 'portamigra', 'nlanders', 'timaroo', 'trevino3', 'inex04', 'meem', 'cbanh', 'jbyrne1']",4,"['ssaber', 'kcunzema', 'liveletlive', 'jfbrenna']",24,"['ticalone', 'ccluhrs', 'ssaber', 'jwilli12', 'wilsonn', 'portamigra', 'timaroo', 'trevino3', 'liveletlive', 'cbanh', 'zermanas', 'jfbrenna', 'benrael', 'smilanos', 'e0311371', 'mcraw', 'askachen369', 'mooner', 'nlanders', 'kcunzema', 'inex04', 'meem', 'cbolton', 'jbyrne1']"
11,17,20,5,1,['wilsonn'],19,"['ccluhrs', 'jwilli12', 'timaroo', 'trevino3', 'benrael', 'smilanos', 'e0311371', 'mooner', 'nlanders', 'inex04', 'meem', 'portamigra', 'jbyrne1', 'ticalone', 'cbanh', 'zermanas', 'mcraw', 'askachen369', 'cbolton']",4,"['rpithadi', 'iwto2000', 'liveletlive', 'elec1020']",24,"['ticalone', 'ccluhrs', 'jwilli12', 'wilsonn', 'portamigra', 'timaroo', 'trevino3', 'liveletlive', 'rpithadi', 'cbanh', 'zermanas', 'iwto2000', 'benrael', 'smilanos', 'e0311371', 'mcraw', 'askachen369', 'mooner', 'elec1020', 'nlanders', 'inex04', 'meem', 'cbolton', 'jbyrne1']"
12,3,20,49,18,"['purukhandue', 'petey27', 'ratanrego', 'tkazokas', 'eenginerd', 'manakaw', 'kbyun', 'pasera', 'afrierso', 'weim', 'arthurfacon', 'panren2006', 'mhlebask', 'mconaboy', 'cbean', 'hirawan', 'wtowens', 'abishmalik']",2,"['vgokhale', 'ejasinsk']",31,"['mazad', 'kmsj2', 'thartman', 'john3636', 'choi1', 'khuh', 'taliaho', 'tdougan', 'dtracy', 'zhang118', 'vqnguyen', 'chen145', 'pjcannon', 'jackfrost9p', 'jamescui', 'zhang205', 'dwilkes', 'yangliqun', 'jainrajat11', 'pandey', 'rpithadi', 'aaronmudd', 'ajfunche', 'lee251', 'deguzouw', 'greenpurdue', 'pxu', 'obernada', 'kmmaurer', 'kylerupp87', 'vahuja']",51,"['thartman', 'abishmalik', 'pasera', 'khuh', 'taliaho', 'tdougan', 'vqnguyen', 'pjcannon', 'zhang205', 'eenginerd', 'mhlebask', 'hirawan', 'rpithadi', 'wtowens', 'lee251', 'afrierso', 'deguzouw', 'greenpurdue', 'pxu', 'obernada', 'kmmaurer', 'kylerupp87', 'vahuja', 'purukhandue', 'mazad', 'kmsj2', 'kbyun', 'mconaboy', 'ejasinsk', 'john3636', 'choi1', 'ratanrego', 'tkazokas', 'vgokhale', 'dtracy', 'zhang118', 'cbean', 'chen145', 'jackfrost9p', 'jamescui', 'dwilkes', 'yangliqun', 'manakaw', 'jainrajat11', 'weim', 'pandey', 'aaronmudd', 'ajfunche', 'petey27', 'arthurfacon', 'panren2006']"
12,61,20,15,4,"['panren2006', 'kbyun', 'petey27', 'ratanrego']",16,"['purukhandue', 'tkazokas', 'eenginerd', 'manakaw', 'vgokhale', 'afrierso', 'pasera', 'arthurfacon', 'weim', 'mhlebask', 'mconaboy', 'cbean', 'ejasinsk', 'hirawan', 'wtowens', 'abishmalik']",11,"['naman', 'yangliqun', 'jhaveri', 'kbaciaus', 'zhang118', 'vqnguyen', 'greenpurdue', 'jdickers', 'kmmaurer', 'nstorey', 'rpithadi']",31,"['purukhandue', 'yangliqun', 'eenginerd', 'manakaw', 'jhaveri', 'kbyun', 'weim', 'kbaciaus', 'mhlebask', 'mconaboy', 'jdickers', 'ejasinsk', 'hirawan', 'nstorey', 'rpithadi', 'wtowens', 'abishmalik', 'naman', 'petey27', 'ratanrego', 'tkazokas', 'afrierso', 'vgokhale', 'arthurfacon', 'pasera', 'panren2006', 'zhang118', 'vqnguyen', 'greenpurdue', 'cbean', 'kmmaurer']"
12,4,20,7,2,"['mhlebask', 'mconaboy']",18,"['purukhandue', 'petey27', 'ratanrego', 'tkazokas', 'eenginerd', 'vgokhale', 'kbyun', 'pasera', 'manakaw', 'weim', 'afrierso', 'arthurfacon', 'panren2006', 'cbean', 'ejasinsk', 'hirawan', 'wtowens', 'abishmalik']",5,"['serekson', 'monil2912', 'tgreenhi', 'rslosser', 'choi1']",25,"['purukhandue', 'eenginerd', 'manakaw', 'monil2912', 'kbyun', 'weim', 'mhlebask', 'mconaboy', 'tgreenhi', 'ejasinsk', 'hirawan', 'wtowens', 'abishmalik', 'choi1', 'serekson', 'petey27', 'ratanrego', 'tkazokas', 'afrierso', 'vgokhale', 'arthurfacon', 'pasera', 'panren2006', 'cbean', 'rslosser']"
13,35,18,17,14,"['bharanimallipeddi', 'sudheergajari', 'bkishore207', 'gadderamakrishna', 'surendra207', 'leelakishen', 'aravinda', 'adityayottastar', 'madhuadavelli15', 'ashok408', 'ysantoshreddy86', 'jagdeshkas', 'sujan24', 'rajgopal74']",4,"['khan530', 'hamed', 'handsomepraveen', 'venkey']",3,"['lbyrne123', 'nallavelli', 'phani221984']",21,"['sudheergajari', 'bkishore207', 'handsomepraveen', 'surendra207', 'adityayottastar', 'leelakishen', 'madhuadavelli15', 'phani221984', 'ashok408', 'khan530', 'sujan24', 'hamed', 'bharanimallipeddi', 'gadderamakrishna', 'nallavelli', 'ysantoshreddy86', 'aravinda', 'venkey', 'jagdeshkas', 'rajgopal74', 'lbyrne123']"
13,36,18,8,6,"['sudheergajari', 'gadderamakrishna', 'surendra207', 'madhuadavelli15', 'ashok408', 'sujan24']",12,"['bharanimallipeddi', 'bkishore207', 'handsomepraveen', 'ysantoshreddy86', 'adityayottastar', 'leelakishen', 'aravinda', 'venkey', 'jagdeshkas', 'khan530', 'rajgopal74', 'hamed']",2,"['lbyrne123', 'phani221984']",20,"['sudheergajari', 'bkishore207', 'handsomepraveen', 'surendra207', 'adityayottastar', 'leelakishen', 'madhuadavelli15', 'phani221984', 'ashok408', 'khan530', 'sujan24', 'hamed', 'bharanimallipeddi', 'gadderamakrishna', 'ysantoshreddy86', 'aravinda', 'venkey', 'jagdeshkas', 'rajgopal74', 'lbyrne123']"
14,24,16,15,8,"['heavenward79', 'gpinkel', 'jliu86', 'camellog', 'agrieco', 'timbow', 'vishniakou', 'olesyasun']",8,"['haoziyanwo', 'kaidu', 'nakata', 'japflieg', 'vijayen', 'j5ong', 'hosuklee78', 'pgrutz']",7,"['sunke', 'vcl', 'derfnofred', 'aohoka', 'ericson168', 'aggiemuchuan', 'luweizju']",23,"['heavenward79', 'gpinkel', 'haoziyanwo', 'jliu86', 'sunke', 'agrieco', 'timbow', 'kaidu', 'nakata', 'vcl', 'derfnofred', 'ericson168', 'vijayen', 'aggiemuchuan', 'vishniakou', 'luweizju', 'pgrutz', 'camellog', 'japflieg', 'aohoka', 'j5ong', 'hosuklee78', 'olesyasun']"
14,23,16,5,2,"['japflieg', 'pgrutz']",14,"['heavenward79', 'gpinkel', 'haoziyanwo', 'jliu86', 'camellog', 'agrieco', 'timbow', 'kaidu', 'nakata', 'vijayen', 'vishniakou', 'j5ong', 'hosuklee78', 'olesyasun']",3,"['splyman', 'cheese1', 'tpblume87']",19,"['heavenward79', 'gpinkel', 'haoziyanwo', 'jliu86', 'agrieco', 'timbow', 'kaidu', 'nakata', 'vijayen', 'vishniakou', 'cheese1', 'pgrutz', 'camellog', 'japflieg', 'splyman', 'j5ong', 'hosuklee78', 'tpblume87', 'olesyasun']"
15,3,16,49,6,"['deguzouw', 'khuh', 'john3636', 'choi1', 'aaronmudd', 'zhang205']",10,"['nmahend2', 'enzelu1', 'ares_xlz', 'jain10', 'marsmoon', 'vrangel', 'frankzheng329', 'hector0785', 'xinhai', 'dbhatn2']",43,"['purukhandue', 'mazad', 'kmsj2', 'kbyun', 'mconaboy', 'thartman', 'abishmalik', 'ratanrego', 'tkazokas', 'pasera', 'taliaho', 'tdougan', 'dtracy', 'zhang118', 'vqnguyen', 'cbean', 'pjcannon', 'chen145', 'jackfrost9p', 'jamescui', 'dwilkes', 'eenginerd', 'jainrajat11', 'manakaw', 'yangliqun', 'weim', 'mhlebask', 'hirawan', 'pandey', 'rpithadi', 'wtowens', 'ajfunche', 'lee251', 'petey27', 'afrierso', 'arthurfacon', 'panren2006', 'greenpurdue', 'pxu', 'obernada', 'kmmaurer', 'kylerupp87', 'vahuja']",59,"['nmahend2', 'jain10', 'thartman', 'abishmalik', 'khuh', 'pasera', 'taliaho', 'tdougan', 'vqnguyen', 'pjcannon', 'zhang205', 'eenginerd', 'mhlebask', 'hirawan', 'rpithadi', 'wtowens', 'enzelu1', 'lee251', 'afrierso', 'deguzouw', 'greenpurdue', 'pxu', 'obernada', 'kmmaurer', 'kylerupp87', 'vahuja', 'purukhandue', 'mazad', 'kmsj2', 'kbyun', 'mconaboy', 'john3636', 'choi1', 'ratanrego', 'tkazokas', 'dtracy', 'zhang118', 'cbean', 'chen145', 'frankzheng329', 'jackfrost9p', 'jamescui', 'xinhai', 'dwilkes', 'yangliqun', 'jainrajat11', 'manakaw', 'weim', 'marsmoon', 'pandey', 'aaronmudd', 'hector0785', 'ajfunche', 'dbhatn2', 'petey27', 'ares_xlz', 'arthurfacon', 'panren2006', 'vrangel']"
15,4,16,7,1,['choi1'],15,"['nmahend2', 'enzelu1', 'ares_xlz', 'deguzouw', 'khuh', 'jain10', 'marsmoon', 'john3636', 'vrangel', 'frankzheng329', 'aaronmudd', 'zhang205', 'hector0785', 'xinhai', 'dbhatn2']",6,"['serekson', 'monil2912', 'mhlebask', 'tgreenhi', 'mconaboy', 'rslosser']",22,"['nmahend2', 'monil2912', 'jain10', 'marsmoon', 'mhlebask', 'tgreenhi', 'mconaboy', 'john3636', 'choi1', 'aaronmudd', 'hector0785', 'dbhatn2', 'serekson', 'enzelu1', 'ares_xlz', 'deguzouw', 'khuh', 'vrangel', 'rslosser', 'frankzheng329', 'zhang205', 'xinhai']"
16,10,16,18,2,"['littlemooncake', 'pankaj_kvhld']",14,"['zhohuo', 'osso', 'srinivasan1984', 'rok1986', 'behnambanan', 'neo781017', 'mitrasomak', 'tiboy', 'moeen84', 'athom', 'tiabilly', 'spritelala', 'aminkhan', 'rouget']",16,"['ull124', 'sreramanm', 'hchhide', 'mariaana', 'jmpm', 'zhiying', 'mikkni', 'yuxingangzju', 'stahel', 'emibac', 'vivi6', 'meixian82', 'allentrue', 'nanosolar', 'exampleoma', 'holmeschow052310']",32,"['zhohuo', 'osso', 'ull124', 'sreramanm', 'rok1986', 'neo781017', 'pankaj_kvhld', 'mikkni', 'tiboy', 'yuxingangzju', 'stahel', 'littlemooncake', 'athom', 'vivi6', 'allentrue', 'nanosolar', 'exampleoma', 'rouget', 'hchhide', 'srinivasan1984', 'behnambanan', 'mariaana', 'mitrasomak', 'jmpm', 'moeen84', 'zhiying', 'emibac', 'tiabilly', 'spritelala', 'aminkhan', 'meixian82', 'holmeschow052310']"
17,69,15,9,5,"['nicfang', 'graf4', 'crazedcatatonic5', 'mail2na', 'somnath2']",10,"['bailey99999', 'sbboyd2', 'singulani', 'chrismy', 'caorduno', 'arbiter007', 'sthomps9', 'pinkfrida', 'cho119', 'sontran']",4,"['kim857', 'douglasy', 'sobh', 'fmflake']",19,"['singulani', 'caorduno', 'graf4', 'kim857', 'arbiter007', 'sthomps9', 'pinkfrida', 'somnath2', 'sontran', 'fmflake', 'bailey99999', 'sbboyd2', 'chrismy', 'douglasy', 'sobh', 'cho119', 'crazedcatatonic5', 'mail2na', 'nicfang']"
18,15,15,13,8,"['susma', 'yamini', 'kanneganti', 'sanjay007', 'vamsi007', 'vinay_2010', 'ganesh_kanumilli', 'vijayak']",7,"['cabreraw1', 'thalaiva29', 'ylu6', 'chenjiezhi', 'garrettschlenvogt', 'arsenal', 'raoy']",5,"['vamsi', 'yalavarthi', 'ddavidson7', 'ssahmed', 'bhaley']",20,"['cabreraw1', 'thalaiva29', 'susma', 'yalavarthi', 'ylu6', 'yamini', 'chenjiezhi', 'ddavidson7', 'kanneganti', 'sanjay007', 'vamsi007', 'vinay_2010', 'ganesh_kanumilli', 'bhaley', 'vamsi', 'garrettschlenvogt', 'ssahmed', 'arsenal', 'raoy', 'vijayak']"
18,14,15,7,1,['cabreraw1'],14,"['thalaiva29', 'susma', 'ylu6', 'yamini', 'chenjiezhi', 'garrettschlenvogt', 'kanneganti', 'sanjay007', 'arsenal', 'raoy', 'vamsi007', 'vinay_2010', 'ganesh_kanumilli', 'vijayak']",6,"['juliushorvath', 'srikar85', 'ddickjr', 'julbyk', 'termini_qin', 'eshoko']",21,"['cabreraw1', 'thalaiva29', 'susma', 'ylu6', 'yamini', 'chenjiezhi', 'kanneganti', 'termini_qin', 'sanjay007', 'vamsi007', 'vinay_2010', 'ganesh_kanumilli', 'eshoko', 'srikar85', 'juliushorvath', 'ddickjr', 'julbyk', 'garrettschlenvogt', 'arsenal', 'raoy', 'vijayak']"
19,20,14,27,12,"['cacurtis', 'fallya', 'dganger', 'johnd', 'yyuan', 'donpablo', 'nkchen', 'suavecito', 'lixinlixinn', 'gregoriospencer', 'joebutler9', 'ngovi']",2,"['jngkd', 'mdnb2']",15,"['god123456789', 'ccassels', 'yohaikal', 'patrick1988', 'ssaraki', 'vuongh1', 'tunjisamuel', 'bstamand', 'fjlatona', 'eryoung', 'realmofreals', 'sensisounds', 'dongsong_1', 'sabbasiy', 'adubasu']",29,"['ccassels', 'johnd', 'lixinlixinn', 'gregoriospencer', 'dongsong_1', 'joebutler9', 'ngovi', 'yohaikal', 'patrick1988', 'dganger', 'tunjisamuel', 'nkchen', 'yyuan', 'cacurtis', 'vuongh1', 'bstamand', 'donpablo', 'fjlatona', 'realmofreals', 'sensisounds', 'god123456789', 'ssaraki', 'fallya', 'jngkd', 'eryoung', 'suavecito', 'mdnb2', 'sabbasiy', 'adubasu']"
20,40,13,12,11,"['weinzapf', 'mrakita', 'sim', 'bdleonar', 'tdare', 'spidermonkey', 'faraztehrani', 'mharvazi', 'wsvandyk', 'ajmendoz', 'harshayejju']",2,"['zigeun', 'samdin8084']",1,['mazhar398'],14,"['faraztehrani', 'wsvandyk', 'bdleonar', 'mharvazi', 'weinzapf', 'samdin8084', 'sim', 'mrakita', 'mazhar398', 'spidermonkey', 'zigeun', 'tdare', 'ajmendoz', 'harshayejju']"
22,73,12,18,12,"['player727', 'cyyiu', 'ssai52', 'bhsu_tw', 'huiwen', 'waterydan', 'shizukuse', 'franky', 'zcsu', 'ttk', 'fortissimo', 'leoplct']",0,[],6,"['chestnut', 'kflee2008', 'mhhan', 'vsk', 'tmhsieh', 'samuel2008']",18,"['player727', 'cyyiu', 'chestnut', 'huiwen', 'waterydan', 'mhhan', 'franky', 'tmhsieh', 'samuel2008', 'leoplct', 'bhsu_tw', 'ssai52', 'kflee2008', 'vsk', 'shizukuse', 'zcsu', 'ttk', 'fortissimo']"
23,7,12,12,2,"['kmcmulle', 'jzeng']",10,"['tseyulin', 'jcwirth', 'spaceel', 'ykubo', 'beneintray', 'alolita', 'dswood', 'park249', 'neala', 'joywith']",10,"['jakho', 'dhc529', 'apenumat', 'amitagarwal', 'ramon', 'qiub', 'nmustaff', 'jeem9', 'xiongg', 'jshehade']",22,"['tseyulin', 'jakho', 'spaceel', 'jcwirth', 'apenumat', 'beneintray', 'alolita', 'dswood', 'park249', 'xiongg', 'jshehade', 'ykubo', 'jzeng', 'dhc529', 'kmcmulle', 'amitagarwal', 'ramon', 'qiub', 'jeem9', 'neala', 'nmustaff', 'joywith']"
23,37,12,8,4,"['dswood', 'beneintray', 'ykubo', 'spaceel']",8,"['tseyulin', 'jzeng', 'jcwirth', 'kmcmulle', 'alolita', 'park249', 'neala', 'joywith']",4,"['mpalenik', 'donkey20040469', 'mqlion01', 'smith172']",16,"['tseyulin', 'spaceel', 'jcwirth', 'smith172', 'beneintray', 'alolita', 'dswood', 'park249', 'mpalenik', 'mqlion01', 'ykubo', 'jzeng', 'kmcmulle', 'donkey20040469', 'neala', 'joywith']"
25,45,11,25,1,['isamini'],10,"['cheerfulshiva', 'dchowe', 'jestout', 'jmlisenb', 'brain2331', 'zbode05', 'nkhatri50', 'jmbernie', 'hosummo', 'jhart1988']",24,"['linaalvarez', 'cnunezc', 'harlingenkid06', 'kumadbindu', 'arloedx', 'mattdit9', 'melody1007', 'swathipriya', 'hhuq', 'xt3rmin8', 'pavanjasti', 'agarciagr', 'arod923', 'javiercastillo', 'ssingam', 'jsanchezy23', 'eleggo', 'aaviles25', 'ybai', 'relizondozy', 'drodriguezz4', 'faraon956', 'rriosz18', 'eriosc2']",35,"['cheerfulshiva', 'jestout', 'linaalvarez', 'brain2331', 'cnunezc', 'harlingenkid06', 'kumadbindu', 'jhart1988', 'arloedx', 'dchowe', 'jmlisenb', 'nkhatri50', 'mattdit9', 'melody1007', 'swathipriya', 'hhuq', 'xt3rmin8', 'pavanjasti', 'agarciagr', 'arod923', 'javiercastillo', 'hosummo', 'ssingam', 'jsanchezy23', 'zbode05', 'eleggo', 'aaviles25', 'ybai', 'jmbernie', 'isamini', 'relizondozy', 'drodriguezz4', 'faraon956', 'rriosz18', 'eriosc2']"
25,44,11,10,8,"['jestout', 'jmlisenb', 'brain2331', 'zbode05', 'nkhatri50', 'jmbernie', 'hosummo', 'jhart1988']",3,"['cheerfulshiva', 'dchowe', 'isamini']",2,"['hauptjaeger', 'hredahegn']",13,"['cheerfulshiva', 'hauptjaeger', 'jestout', 'brain2331', 'hosummo', 'jhart1988', 'dchowe', 'jmlisenb', 'nkhatri50', 'zbode05', 'jmbernie', 'isamini', 'hredahegn']"
28,3,9,49,8,"['lee251', 'taliaho', 'zhang118', 'vqnguyen', 'chen145', 'pxu', 'pjcannon', 'kylerupp87']",1,['green16'],41,"['purukhandue', 'mazad', 'kmsj2', 'kbyun', 'mconaboy', 'thartman', 'john3636', 'choi1', 'abishmalik', 'ratanrego', 'tkazokas', 'khuh', 'pasera', 'tdougan', 'dtracy', 'cbean', 'jackfrost9p', 'jamescui', 'zhang205', 'dwilkes', 'eenginerd', 'jainrajat11', 'manakaw', 'yangliqun', 'weim', 'mhlebask', 'hirawan', 'pandey', 'rpithadi', 'aaronmudd', 'wtowens', 'ajfunche', 'petey27', 'afrierso', 'arthurfacon', 'deguzouw', 'panren2006', 'greenpurdue', 'obernada', 'kmmaurer', 'vahuja']",50,"['purukhandue', 'mazad', 'green16', 'kmsj2', 'kbyun', 'mconaboy', 'thartman', 'john3636', 'choi1', 'abishmalik', 'ratanrego', 'tkazokas', 'khuh', 'pasera', 'taliaho', 'tdougan', 'dtracy', 'zhang118', 'vqnguyen', 'chen145', 'pjcannon', 'cbean', 'jackfrost9p', 'jamescui', 'zhang205', 'dwilkes', 'eenginerd', 'jainrajat11', 'manakaw', 'yangliqun', 'weim', 'mhlebask', 'hirawan', 'pandey', 'rpithadi', 'aaronmudd', 'wtowens', 'ajfunche', 'lee251', 'petey27', 'afrierso', 'arthurfacon', 'deguzouw', 'panren2006', 'greenpurdue', 'pxu', 'obernada', 'kmmaurer', 'kylerupp87', 'vahuja']"
28,61,9,15,2,"['zhang118', 'vqnguyen']",7,"['lee251', 'green16', 'taliaho', 'chen145', 'pxu', 'pjcannon', 'kylerupp87']",13,"['naman', 'petey27', 'yangliqun', 'ratanrego', 'jhaveri', 'kbyun', 'panren2006', 'kbaciaus', 'greenpurdue', 'jdickers', 'kmmaurer', 'nstorey', 'rpithadi']",22,"['green16', 'yangliqun', 'jhaveri', 'kbyun', 'kbaciaus', 'jdickers', 'nstorey', 'rpithadi', 'naman', 'lee251', 'petey27', 'ratanrego', 'panren2006', 'taliaho', 'zhang118', 'vqnguyen', 'greenpurdue', 'chen145', 'pxu', 'pjcannon', 'kmmaurer', 'kylerupp87']"
28,11,9,6,1,['lee251'],8,"['green16', 'taliaho', 'zhang118', 'vqnguyen', 'chen145', 'pxu', 'pjcannon', 'kylerupp87']",5,"['serekson', 'cocker867', 'mwkhan', 'mmakowsk', 'obernada']",14,"['serekson', 'lee251', 'green16', 'cocker867', 'taliaho', 'mwkhan', 'zhang118', 'vqnguyen', 'mmakowsk', 'chen145', 'pxu', 'pjcannon', 'obernada', 'kylerupp87']"
29,51,9,7,6,"['peggywidjaja', 'moniqueospinal', 'dunny505', 'jtanumihardja', 'renoona', 'moriab']",3,"['tjl715', 'bthayer', 'marinen']",1,['melissad'],10,"['peggywidjaja', 'melissad', 'tjl715', 'moniqueospinal', 'jtanumihardja', 'dunny505', 'bthayer', 'renoona', 'moriab', 'marinen']"
30,10,9,18,8,"['ull124', 'sreramanm', 'hchhide', 'zhiying', 'yuxingangzju', 'vivi6', 'meixian82', 'nanosolar']",1,['mohammad_shayeste'],10,"['mariaana', 'pankaj_kvhld', 'jmpm', 'mikkni', 'stahel', 'littlemooncake', 'emibac', 'allentrue', 'exampleoma', 'holmeschow052310']",19,"['ull124', 'sreramanm', 'pankaj_kvhld', 'mikkni', 'yuxingangzju', 'vivi6', 'stahel', 'littlemooncake', 'nanosolar', 'allentrue', 'exampleoma', 'hchhide', 'zhiying', 'mariaana', 'jmpm', 'emibac', 'meixian82', 'mohammad_shayeste', 'holmeschow052310']"
32,32,7,12,6,"['thanatoswang', 'novakovic', 'tela', 'ikukokitamura', 'aminnich', 'nvs9']",1,['amoham2'],6,"['jwood1985', 'vihar79', 'pschakraborty', 'githin', 'mikeggibson', 'surajsubash']",13,"['jwood1985', 'tela', 'thanatoswang', 'vihar79', 'amoham2', 'aminnich', 'mikeggibson', 'nvs9', 'novakovic', 'ikukokitamura', 'pschakraborty', 'githin', 'surajsubash']"
33,67,7,50,7,"['kbernard', 'amodtimalsina', 'jcagadas', 'agdoutou', 'sjd345', 'aku108', 'nisha89']",0,[],43,"['ckonfirst', 'edsmith13', 'tlw893', 'schia', 'ecuares', 'heatherhelledge', 'aeng', 'choward28', 'laurendavis2010', 'cbarrett', 'erinanncook', 'phue', 'nickkm7', 'mkamradt1', 'clau', 'claybrengman', 'afrancescatti', 'smazo', 'laherro', 'scombs', 'sthottathil', 'jasanchez', 'smorris', 'sflorczak', 'smurcko', 'bferdinand', 'dwu417', 'sflood', 'mez377', 'jchertow', 'jsainte', 'dkargman', 'lauralep', 'awong42', 'raznaahmad', 'mczech', 'wendyjo410', 'evitt', 'dkim2', 'bclegg56', '8u9i0o', 'fka560', 'svillalpando']",50,"['ckonfirst', 'edsmith13', 'tlw893', 'schia', 'ecuares', 'heatherhelledge', 'aeng', 'aku108', 'choward28', 'laurendavis2010', 'cbarrett', 'kbernard', 'erinanncook', 'phue', 'nickkm7', 'mkamradt1', 'clau', 'claybrengman', 'afrancescatti', 'smazo', 'laherro', 'scombs', 'sthottathil', 'jasanchez', 'smorris', 'sflorczak', 'amodtimalsina', 'smurcko', 'bferdinand', 'dwu417', 'agdoutou', 'sflood', 'mez377', 'jchertow', 'jsainte', 'dkargman', 'lauralep', 'awong42', 'raznaahmad', 'mczech', 'jcagadas', 'wendyjo410', 'sjd345', 'evitt', 'dkim2', 'bclegg56', '8u9i0o', 'fka560', 'nisha89', 'svillalpando']"
